cg16783204,0.00260414
cg05224741,0.00258211
cg10364040,0.00255249
cg05569109,0.00254437
cg10416814,0.00251923
cg13668207,0.00249419
cg19129687,0.0024894
cg07458308,0.0024814
cg24884444,0.002467
cg10830649,0.00246603
cg13192013,0.00243332
cg20884887,0.00242766
cg19974227,0.00242185
cg23250795,0.00241778
cg09791621,0.00241144
cg00683332,0.0024039
cg18897632,0.00239517
cg06833110,0.00236946
cg25382573,0.00235813
cg03514404,0.00235465
cg03119829,0.00234427
cg20272979,0.00231866
cg03532926,0.00231835
cg25114913,0.00224194
cg23076870,0.00223713
cg10841756,0.0022135
cg13823136,0.0021524
cg16026813,0.00214359
cg05617980,0.00213464
cg25407979,0.00211338
cg00793935,0.00210918
cg19561297,0.00207683
cg01152056,0.00207459
cg11435506,0.00205822
cg22522688,0.00203353
cg10351284,0.0019615
cg02486855,0.00194568
cg05037927,0.00193119
cg12134633,0.00191935
cg08878368,0.00191598
cg06325209,0.00191106
cg14496282,0.00188942
cg00446123,0.00188685
cg24403845,0.0018759
cg12426196,0.00184539
cg15320905,0.00184175
cg17504394,0.00182485
cg25416067,0.00181936
cg16389901,0.0018158
cg03742250,0.00181352
cg17510385,0.00181143
cg01368075,0.00181022
cg11830096,0.00180115
cg11948766,0.00179952
cg05940691,0.00179781
cg25282976,0.00178755
cg21565960,0.00173651
cg12060422,0.00173164
cg01263942,0.00171974
cg11284147,0.00167568
cg11492536,0.00165789
cg09647671,0.00165073
cg14398860,0.00163793
cg27127903,0.00159028
cg08812108,0.00158344
cg01159194,0.00157891
cg05348366,0.00156927
cg09827752,0.00154307
cg17005319,0.00150952
cg14642259,0.00150832
cg03738025,0.00145541
cg03352106,0.00142441
cg09469667,0.00142364
cg17754510,0.0014007
cg25334934,0.00139376
cg07388969,0.00137738
cg10861897,0.00136932
cg11493223,0.00135803
cg06623219,0.00135427
cg19670883,0.00134762
cg07795766,0.00133045
cg11452329,0.00132465
cg20181887,0.0013162
cg06249604,0.00130275
cg13784312,0.00128805
cg01682111,0.00128205
cg07792478,0.00127652
cg00713400,0.00127346
cg05408649,0.00125183
cg16888658,0.00124581
cg02716776,0.00121932
cg14302214,0.00120638
cg01189072,0.00119929
cg14085715,0.00119035
cg03409187,0.00118005
cg10704263,0.00116997
cg01620164,0.00116562
cg22674699,0.00114153
cg02772121,0.00113205
cg11595545,0.00110047
cg00610577,0.00109051
cg13096701,0.00108995
cg07277756,0.00108776
cg27341866,0.0010829
cg07532353,0.00107414
cg03414318,0.00107223
cg19486070,0.00106591
cg16340422,0.00106461
cg02401399,0.00105815
cg07281370,0.00105681
cg06888746,0.00104326
cg01969701,0.00103431
cg18158151,0.00102963
cg00685614,0.00101282
cg06615719,0.0010024
cg20141578,0.00100077
cg20577468,0.00097465
cg16328106,0.00097367
cg05063520,0.00096715
cg26107890,0.00096655
cg18367631,0.00096286
cg00944421,0.00095174
cg05391892,0.0009405
cg09527126,0.00094032
cg03602280,0.00091791
cg20852226,0.0009116
cg02291020,0.00090965
cg03686593,0.0008944
cg08768852,0.00089033
cg19717586,0.00088914
cg13699355,0.00088879
cg02478448,0.00088002
cg24702147,0.00087977
cg06454760,0.00086891
cg00983904,0.0008677
cg05661282,0.00086609
cg20341504,0.00086508
cg03062944,0.00086166
cg00366413,0.0008408
cg17495912,0.00083986
cg07803375,0.00082968
cg02524983,0.00081861
cg20042662,0.00081454
cg14676272,0.0008106
cg23072161,0.00081004
cg21475076,0.00078756
cg09544728,0.00078394
cg23595451,0.00078226
cg24441810,0.00077577
cg12258785,0.00077267
cg26681770,0.00077041
cg08875705,0.00076987
cg04415798,0.00076518
cg14278853,0.00076418
cg18058689,0.00075862
cg04080282,0.00075746
cg09907936,0.00075315
cg23514619,0.00074554
cg10255237,0.00074348
cg11303839,0.00074257
cg03673694,0.00071568
cg01030534,0.0007112
cg11104088,0.00070324
cg01588438,0.00070248
cg08701621,0.00069756
cg03502002,0.00069008
cg23739746,0.00068775
cg23255835,0.00067734
cg14762436,0.00067617
cg06248767,0.00067243
cg22617773,0.00067017
cg14699728,0.00066977
cg05857999,0.00066444
cg16953816,0.00061517
cg06218079,0.00060916
cg25317585,0.00060855
cg27260772,0.0006027
cg03117976,0.00060211
cg23617848,0.0006017
cg03207574,0.00057613
cg16208084,0.00057426
cg03356595,0.00056736
cg15775406,0.00056734
cg25737323,0.0005652
cg06306636,0.00056383
cg22498143,0.00055557
cg27032232,0.00055019
cg07248223,0.00054124
cg06733794,0.00052826
cg19619405,0.00052823
cg18348647,0.00051245
cg25714865,0.00051155
cg15622158,0.00050328
cg27610821,0.00049149
cg15811515,0.00048731
cg00907288,0.0004736
cg08880849,0.00046231
cg13016916,0.00045767
cg08542351,0.00045321
cg10092251,0.00044863
cg27527630,0.00044356
cg12542255,0.0004246
cg13356896,0.00040678
cg17870484,0.00040424
cg05307752,0.00040209
cg07865607,0.00039238
cg02253760,0.00038995
cg24169669,0.00038984
cg07209034,0.00038847
cg20295442,0.0003712
cg09645993,0.00036326
cg10603275,0.0003604
cg14523847,0.00035338
cg14189678,0.00034424
cg06699564,0.00032525
cg06966660,0.00032274
cg00073794,0.00031443
cg20928945,0.00030961
cg18582260,0.00029531
cg10903903,0.00022175
cg03551062,0.00020429
cg22954449,0.00019487
