,0,0
124,cg22522688,4.585050503118441e-05
125,cg20017590,9.637099755686722e-05
126,cg12221087,3.677794040095372e-05
127,cg21585138,2.998303810088779e-05
128,cg12373208,0.0006265704851940342
129,cg21058973,0.00011834390390572779
130,cg13656408,8.524489670045243e-05
131,cg02380334,3.1763664039256315e-05
132,cg22149419,0.00011254425924828588
133,cg18121066,9.900481053812955e-05
134,cg00711291,2.1188936856516547e-05
135,cg16681597,9.324610934877844e-05
136,cg17648080,5.5474548845501204e-05
137,cg24638647,0.0001511437977752
138,cg09038267,0.00014535611490499375
139,cg10454596,9.534517086935866e-05
140,cg21186955,0.001630435567651643
141,cg26960719,0.00010058557288614948
142,cg05784951,1.0594468428258273e-05
143,cg06511389,1.6648450387263e-05
144,cg08949974,5.937828599261863e-05
145,cg24141382,9.451102037973001e-05
146,cg04728296,3.10771073895576e-05
147,cg08227353,7.158853020685362e-05
148,cg17596249,2.6669551524694897e-05
149,cg00935043,5.297234214129137e-06
150,cg25868286,0.00018194682042214596
151,cg09647671,0.000123434850885898
152,cg19062258,5.6405201170007864e-05
153,cg24150623,3.7806944515000185e-05
154,cg07558704,1.0216094555820478e-05
155,cg11498228,0.00016303002113470495
156,cg24377694,9.508398406525581e-05
157,cg18717967,3.650677245903996e-05
158,cg18158438,0.00023985169228492108
159,cg16296417,0.0
160,cg23678254,9.631271066511448e-05
161,cg26390598,0.000281755896548121
162,cg03238075,4.114694589083961e-05
163,cg05884870,0.0003349308005243934
164,cg04246521,3.624592380455634e-05
165,cg10572670,0.00011195739338818416
166,cg08428819,9.395157381733327e-05
167,cg03103218,4.824310973100825e-05
168,cg25342059,0.0004431763371677275
169,cg01400040,0.00015756747104327015
170,cg19671395,0.00010516301688397983
171,cg08477158,3.1840352463555846e-05
172,cg04465078,9.011719053976053e-05
173,cg12942606,8.855047960034097e-05
174,cg06154903,2.825191580868873e-05
175,cg17673897,7.471000395809258e-05
176,cg10170504,6.24093930845376e-05
177,cg11606261,0.0002724905583463284
178,cg08368520,0.0001804249166436838
179,cg18158151,3.786031899362426e-05
180,cg05106191,2.114672781895372e-05
181,cg25599924,0.0007712873396511841
182,cg02612270,4.149500134401157e-05
183,cg06717750,6.938352359960551e-05
184,cg17226042,5.297234214129137e-06
185,cg05777583,0.0010070276623553654
186,cg23684410,0.0002003844063269778
187,cg25518968,1.0421506303125507e-05
188,cg06186245,0.0002752885706067018
189,cg19580810,2.648617107064568e-05
190,cg17198308,1.53472646814908e-05
191,cg06430061,0.00015433868825184672
192,cg09654300,3.4511388008018255e-05
193,cg15307891,0.0
194,cg15600935,0.0004177318002821154
195,cg03703111,0.00013369210253823946
196,cg16274678,6.86044490743507e-05
197,cg16246713,1.4125957904344363e-05
198,cg16619721,0.0007549700807216253
199,cg25296103,0.0016241144766467749
200,cg05661282,3.31077138383071e-05
201,cg24258886,5.833752125118743e-05
202,cg10141942,3.245784011704991e-05
203,cg14737571,8.815873416312479e-05
204,cg03686593,0.00022412488125164574
205,cg13476901,0.00014441823448563
206,cg09634469,0.0002344093865728655
207,cg11963912,2.6988014311984235e-05
208,cg19508622,3.229704506930225e-05
209,cg07948194,8.82872369021523e-06
210,cg16340422,1.1183050007605957e-05
211,cg27527630,0.0004051962099330339
212,cg14398860,6.111223747081164e-05
213,cg24602369,4.425265522291842e-05
214,cg20146030,0.00014884243245142452
215,cg08372947,0.00017212061017075477
216,cg04310488,7.149869891057474e-05
217,cg07842386,0.00017427506127285893
218,cg00204802,7.472116649017041e-05
219,cg14528056,5.6124921044411367e-05
220,cg24301930,0.00010365571381457956
221,cg11393995,3.8816955157979615e-05
222,cg05923519,1.94231921184735e-05
223,cg07209987,9.471835059714489e-05
224,cg14533068,7.55873083088411e-05
225,cg22749810,9.888170533041057e-06
226,cg07890238,7.507850810757811e-05
227,cg06848185,0.00010684116108476291
228,cg20251943,0.0012307489674567619
229,cg15874390,3.873021681997048e-05
230,cg17988310,8.475574742606617e-06
231,cg15975865,7.945851321193702e-06
232,cg23693289,9.276758121680323e-05
233,cg23541975,9.170484079418166e-05
234,cg09292244,6.640524452449851e-05
235,cg13015534,0.00013733673252440658
236,cg22454313,5.9440543918543804e-05
237,cg00302587,0.00011279415891422555
238,cg26036626,3.784159139791775e-05
239,cg03958512,0.0002443871520471887
240,cg10977795,3.3549150022817865e-05
241,cg14266527,1.0202080708693148e-05
242,cg06675538,3.635667400251252e-05
243,cg11055493,7.958922245665894e-05
244,cg00699919,0.0009814147915716556
245,cg20102280,7.444432306375466e-05
246,cg25393494,1.0594468428258273e-05
247,cg25716814,5.171461398707102e-05
248,cg02501714,0.0001324185110622339
249,cg24249925,0.00026956133025573924
250,cg04212021,4.6091430186878215e-05
251,cg21404063,3.253250911303551e-05
252,cg13991834,7.778616367296966e-05
253,cg00779602,9.164216827893902e-05
254,cg08498836,0.0002033270582358411
255,cg19093370,0.0013691452873794924
256,cg23837612,4.039427735146525e-05
257,cg26873457,2.29546815945596e-05
258,cg18951352,0.00011226102605385816
259,cg21981270,2.0129490013690723e-05
260,cg02074274,0.000180632967907707
261,cg06282270,4.0965277922598657e-05
262,cg13791841,7.341367629681331e-05
263,cg21805118,6.291934150585173e-05
264,cg10062193,6.24393823841005e-05
265,cg12866112,7.945851321193705e-06
266,cg25397945,6.252480984229195e-05
267,cg12427162,0.0001570948996611042
268,cg13285698,0.00037080749463401535
269,cg02095290,0.0012844158223488831
270,cg07212702,0.00010561651492454865
271,cg14171824,0.00022350908221043138
272,cg04314111,0.0004332461777975486
273,cg11064833,3.697349214018681e-05
274,cg13300301,6.634353572742012e-05
275,cg01493517,9.299575166257569e-05
276,cg06614044,6.767519808441171e-05
277,cg15644639,3.541339201271463e-05
278,cg06010390,0.000581048638370731
279,cg15505219,7.373080352659021e-05
280,cg07350262,2.354326317390727e-05
281,cg20541870,0.0001367472482362622
282,cg00223767,2.9022422603471156e-05
283,cg13191508,0.001943640673849518
284,cg22867729,0.0002497768643118004
285,cg05868813,1.3905239812088984e-05
286,cg01233786,3.790426262588484e-05
287,cg16094412,2.342060771191734e-05
288,cg21462844,2.037397774665052e-05
289,cg14649566,0.00010553362143932134
290,cg23730027,0.0002265631680918752
291,cg08858272,1.6447356580932425e-05
292,cg23174919,0.0003027512822486001
293,cg08705647,0.0004691686543026445
294,cg23280730,0.0003062483261940018
295,cg13790288,6.53880501422169e-05
296,cg05037927,5.297234214129137e-06
297,cg15808943,4.00335658055036e-05
298,cg16779463,4.58715258018754e-05
299,cg06565368,6.737145765408014e-05
300,cg13100449,6.419856098534503e-05
301,cg05391892,3.346888889836136e-05
302,cg06677890,9.437653375591786e-05
303,cg21157873,0.00027839221785029073
304,cg14793844,1.4125957904344364e-05
305,cg06998282,8.608196695875221e-05
306,cg12887840,3.2484705789223976e-05
307,cg01357429,0.00013398996747834382
308,cg15829092,1.8666444373597913e-05
309,cg19147218,0.0002320623209147115
310,cg03796321,1.0594468428258273e-05
311,cg10787442,0.000695736374709944
312,cg22571393,1.1076035174997291e-05
313,cg13582950,0.000266939882802427
314,cg24593138,0.0
315,cg15046675,3.9742077194825625e-05
316,cg15054077,0.000155709346100464
317,cg15945129,3.4277718572388756e-05
318,cg04592811,0.00018331978114424096
319,cg27534624,0.00016349485170954824
320,cg23848712,5.738347002167729e-05
321,cg14481208,4.590760690877944e-05
322,cg20853370,0.00011758244072475183
323,cg00395579,1.0594468428258273e-05
324,cg08392199,2.9642726436770673e-05
325,cg02384546,7.388818772926881e-05
326,cg09383816,2.887132785171652e-05
327,cg10706013,5.12169248651332e-05
328,cg04208434,7.257529640943408e-05
329,cg15506609,0.00047318982508403684
330,cg18274664,5.4757005572956326e-05
331,cg07551060,4.414361845107615e-05
332,cg16373000,1.9900172515243565e-05
333,cg21126583,4.421832303614719e-05
334,cg14063008,3.623950291459981e-05
335,cg03744842,0.0004741085244641837
336,cg06823060,8.545210826413178e-05
337,cg15490801,0.00022381100756907167
338,cg05456956,5.91818038400057e-05
339,cg26403843,5.9553499175627005e-05
340,cg14424070,3.431430607596985e-05
341,cg12817840,9.97990322268042e-05
342,cg06650260,4.078870344879435e-05
343,cg20688651,0.0006717405095130225
344,cg13137458,0.0
345,cg26630171,0.0010541752707386182
346,cg24416513,0.00010338951510994792
347,cg11122255,0.00034568303365731424
348,cg24903006,0.000492472155019741
349,cg03448754,0.0
350,cg00491523,0.0009227372013684175
351,cg19929194,6.429833338959601e-05
352,cg07114009,0.00010067494369841224
353,cg03367387,6.247922322750776e-05
354,cg14723977,9.711596059236747e-06
355,cg14327531,7.499295960761726e-05
356,cg14483162,0.00039800670658688987
357,cg19207017,3.408804614416866e-05
358,cg10135483,0.0001806317890712781
359,cg02081065,4.121752717089053e-05
360,cg10226546,8.943375599234779e-05
361,cg04778178,0.00019041759809119933
362,cg08167951,4.453169421767899e-05
363,cg16148454,3.927025808922288e-05
364,cg09734418,5.8112358976338064e-05
365,cg03549705,0.00040694762009511263
366,cg13019092,2.0600355277168866e-05
367,cg03113878,0.000488371812911185
368,cg20512044,0.0001855377162939651
369,cg17393917,0.0002382408616959654
370,cg19252956,2.836963212455826e-05
371,cg06665322,2.4695201407773455e-05
372,cg22336806,4.16595490734701e-05
373,cg12353452,0.0005302033284866698
374,cg08131309,0.0007128098802362925
375,cg15817769,0.00010299956367314
376,cg26283564,1.7783572004576384e-05
377,cg15929771,0.0004455003678433439
378,cg04249706,6.693672978462574e-05
379,cg11826008,2.494114442485802e-05
380,cg03301582,0.0005023621569347158
381,cg26055747,7.945851321193705e-06
382,cg25472296,9.609950483801216e-05
383,cg14564351,4.9204986615513834e-05
384,cg13585930,0.0001051329341449217
385,cg16569650,5.297234214129137e-06
386,cg07007400,4.0738253599135976e-05
387,cg23019936,0.0001268500318326863
388,cg01063813,2.5073575280211247e-05
389,cg25356006,2.605724982951023e-05
390,cg08147181,0.00043703205839264875
391,cg14134732,0.00010133056994827722
392,cg04943368,2.4720426332602634e-05
393,cg27598340,5.0906420797780996e-05
394,cg16594139,0.00013220909889486338
395,cg12292492,4.962852348649948e-05
396,cg01770400,0.00014530415536599453
397,cg02676262,0.0011191553682118145
398,cg04697056,8.549692114367753e-05
399,cg24908198,3.5228518503112484e-05
400,cg00249974,0.00012062792367823161
401,cg02364970,7.751884925533486e-05
402,cg26932693,2.3786372956681318e-05
403,cg18034637,0.00023585089679726903
404,cg13356896,0.0005159637061775015
405,cg09962377,1.589170264238741e-05
406,cg22332339,1.2360213166301317e-05
407,cg02643054,2.5578602971022157e-05
408,cg24613558,0.00018792014408524905
409,cg13739417,4.436433654333152e-05
410,cg07179981,0.00015469289087011585
411,cg08549216,6.934093092853581e-05
412,cg15927196,5.480563969660144e-05
413,cg09907509,0.0005152649601852771
414,cg24315815,0.0012045371288892546
415,cg16679007,7.949494921446809e-05
416,cg26728709,0.00024071553674121207
417,cg08093097,2.648617107064568e-05
418,cg14791193,2.7898766861080116e-05
419,cg13192013,2.9664511599123162e-05
420,cg20116828,1.6732533470026958e-05
421,cg05919685,0.0010327527666751726
422,cg17045635,0.000267609293265746
423,cg11246938,0.0001343625932016412
424,cg25934700,3.0851910959198496e-05
425,cg10673833,7.601552769556226e-05
426,cg16431233,3.0547383968144684e-05
427,cg12910797,3.404160333415704e-05
428,cg19062478,8.28264320978808e-05
429,cg09143801,0.00014207825095506794
430,cg06892679,9.991532513881216e-05
431,cg05568054,6.0709247230040284e-05
432,cg24787755,3.4363462339739575e-05
433,cg13707005,2.295468159455959e-05
434,cg03504039,4.598962431357569e-05
435,cg09436823,1.3098615511301137e-05
436,cg04413147,0.00034941518404244996
437,cg01965462,7.25448870159179e-05
438,cg01939274,9.353451687421972e-05
439,cg19483007,4.16862640343309e-05
440,cg01489686,6.860277004088547e-05
441,cg02433515,0.00015785277020654724
442,cg02616418,7.958099077032004e-05
443,cg25008474,5.297234214129137e-06
444,cg22614142,0.00020973306631846657
445,cg16402452,0.0005744462888903039
446,cg15037004,1.0594468428258273e-05
447,cg22291711,8.293265944147259e-05
448,cg13682735,0.0003696127223746324
449,cg18430152,3.8250158740984416e-05
450,cg20295442,0.00017574415148850152
451,cg09324735,0.00014729210211428685
452,cg27252395,0.00018040967232587287
453,cg08237401,9.104405619278649e-05
454,cg27422759,0.0
455,cg09286367,1.1386688723674897e-05
456,cg27019717,8.96007190128693e-05
457,cg19780308,2.583032302508684e-05
458,cg25518868,7.992639783037051e-05
459,cg02455706,0.00025013071206542127
460,cg17239236,0.00010846309810850158
461,cg23757461,6.0224380631072225e-05
462,cg01589353,0.0002879928148141419
463,cg10122865,0.00010699190085882472
464,cg05323683,9.11147795089875e-05
465,cg01629435,0.00030973366922013295
466,cg15154339,6.613344667091935e-05
467,cg14191688,6.067678750767181e-05
468,cg15520279,0.00015953945608692576
469,cg15002250,5.5705524922759485e-05
470,cg21225548,9.18969624527855e-05
471,cg17207512,0.00020856495065761516
472,cg24164612,2.754268182436097e-05
473,cg11191368,9.436616038672218e-05
474,cg23197945,0.00015549629623067942
475,cg13982505,8.449593070032557e-05
476,cg21213593,0.00014233184177549722
477,cg24594504,5.470725924959711e-05
478,cg08808128,5.302238349014278e-05
479,cg08135379,8.951394581607304e-05
480,cg24247370,4.000953354851501e-05
481,cg03171924,4.929710293332609e-05
482,cg22715764,6.933873200546436e-05
483,cg09610987,0.0002740613652815651
484,cg26395694,0.00017000462682742614
485,cg15310162,0.00012990908200193868
486,cg12600174,0.00015590716375897895
487,cg08828819,0.00022386395854190932
488,cg09544728,8.720616869518722e-06
489,cg20155875,0.00011133442382537806
490,cg02816425,0.001327272167955838
491,cg01518459,1.7783572004576387e-05
492,cg07893544,0.00022456556757646248
493,cg27635271,7.356010821723631e-05
494,cg14417329,0.0005306855255625845
495,cg13858127,0.00020743590453150583
496,cg19235339,0.00020137529681850549
497,cg08546016,6.668068740124143e-05
498,cg27285599,2.7731485780633946e-05
499,cg15527515,1.324308553532284e-05
500,cg19587237,0.0005313027537598769
501,cg26748945,0.00016101026596024065
502,cg16226586,0.0013987625898068418
503,cg08907436,5.2439422801800526e-05
504,cg01392544,0.00010780925422067106
505,cg12561776,0.0002177262784539287
506,cg18855030,0.00027211052417024274
507,cg26426488,4.889337126189272e-05
508,cg09184502,6.727301545068583e-05
509,cg01448863,6.250237976980193e-05
510,cg13544006,3.451427758149976e-05
511,cg15465439,3.914679015991277e-05
512,cg16852955,4.3792067462506485e-05
513,cg14777768,6.359439708637787e-05
514,cg14587524,7.062978952172182e-06
515,cg24496563,1.8540319749451975e-05
516,cg23983453,2.984108607292747e-05
517,cg19155007,9.839646275906406e-05
518,cg11862731,3.015840831570623e-05
519,cg26884027,0.0001049605139259577
520,cg03464224,1.4125957904344366e-05
521,cg14003974,3.752207568341471e-05
522,cg08217024,6.719044544450977e-05
523,cg07002201,4.2554448186837394e-05
524,cg17945789,2.1099153225768563e-05
525,cg20071744,4.371325990093795e-05
526,cg12825070,2.9302719145803845e-05
527,cg04847275,5.297234214129137e-06
528,cg26814276,0.000182742334440934
529,cg01321962,5.287033777100292e-05
530,cg11743827,8.067338740628529e-05
531,cg06617636,8.94766466028224e-05
532,cg01302136,5.8210718197485736e-05
533,cg18525352,0.0007412160064963694
534,cg07925867,0.000275536527449294
535,cg26720010,5.9715805378960523e-05
536,cg20034617,0.00011966080525316554
537,cg25908973,6.683343833492927e-05
538,cg01134643,1.589170264238741e-05
539,cg08169020,6.55527063080627e-05
540,cg24749672,0.000614348597136002
541,cg22980156,0.00010417056495942474
542,cg04421974,3.837490564735308e-05
543,cg25045219,0.0007217261644917338
544,cg18700940,0.00014774682954643475
545,cg23473955,8.650047139341825e-05
546,cg18143701,1.7955560128411755e-05
547,cg16326402,0.0003350935560236147
548,cg24951100,0.00010094584452247265
549,cg11591485,3.41949800030844e-05
550,cg15768103,5.5610521348426606e-05
551,cg25081106,0.00021164639915180686
552,cg19839798,2.8831540711828945e-05
553,cg02360367,0.00015184467037027298
554,cg20973720,7.062978952172182e-06
555,cg09806262,4.894523906117272e-05
556,cg09008705,4.1520621953936116e-05
557,cg10150530,6.104260529970405e-05
558,cg05446322,0.00012138416797005898
559,cg17737409,0.00014185200625087228
560,cg08154437,0.0
561,cg05935311,0.0004097423528405726
562,cg20668644,4.068275876451176e-05
563,cg10547050,6.0984419549781693e-05
564,cg01506917,0.0001809412566980962
565,cg25581222,1.589170264238741e-05
566,cg05647859,4.786800441115013e-05
567,cg12075498,2.216009646244022e-05
568,cg00651016,1.0594468428258273e-05
569,cg18384097,0.0002680156256169674
570,cg14247287,4.379911300917824e-05
571,cg09450200,0.0003885792673962066
572,cg12944530,0.0002918230115938629
573,cg00251716,0.0002839688874016555
574,cg06022561,3.55970292573375e-05
575,cg26521404,5.216125216244517e-05
576,cg06383241,8.313826772892004e-05
577,cg08513622,7.020302965711169e-05
578,cg13972706,0.00017033231602275428
579,cg01549227,0.0002857414748998828
580,cg17826834,0.00010973363778790346
581,cg06119575,0.00016011762625626778
582,cg07819160,6.75575094194222e-05
583,cg05323324,0.00032133223307809666
584,cg08034379,3.3883905534303216e-05
585,cg24776343,0.0001342337025000006
586,cg20564892,3.020557091792896e-05
587,cg08641881,7.538371766260701e-06
588,cg01044293,2.3933764414051408e-05
589,cg24376793,3.8657197300728096e-05
590,cg23450509,0.0001414242135724971
591,cg10020892,7.558562926659666e-05
592,cg10704263,5.8956000067438963e-05
593,cg25352342,4.831834351030648e-05
594,cg04092803,0.0004542009650530165
595,cg27616751,4.33551991177746e-05
596,cg14195216,0.0005702877229490876
597,cg15438314,6.64053482531059e-05
598,cg16797901,1.5134954897511817e-05
599,cg19687152,0.0001774477556646517
600,cg18320766,5.94463546084016e-05
601,cg07176264,0.0001334052512631469
602,cg09670128,0.001015117321419418
603,cg13591352,0.00016800570857188234
604,cg23625084,7.630184891801345e-05
605,cg16324409,0.0006455963850629481
606,cg00764217,8.149367720206717e-05
607,cg04793527,5.829557917987193e-05
608,cg02828785,1.3760631406818212e-05
609,cg23092956,1.2360213166301315e-05
610,cg03331229,2.7369043439667206e-05
611,cg20785796,5.609066299988666e-05
612,cg05921889,7.127619318244492e-05
613,cg18085627,2.266039080488575e-05
614,cg23213217,4.325831801442398e-05
615,cg04448487,6.836596143271125e-05
616,cg20553577,6.711907351314213e-05
617,cg19114576,0.0005296706050981976
618,cg09664216,3.4088224740351284e-05
619,cg06257052,1.933186049409195e-05
620,cg09423312,0.0005181664045583037
621,cg18630667,0.0001509715378111925
622,cg27606396,0.00015320648227331316
623,cg13411789,9.320193730294544e-05
624,cg15289899,1.324308553532284e-05
625,cg02212698,6.673674278975071e-05
626,cg27490017,9.72632843128521e-05
627,cg18418186,0.00010267665513249039
628,cg01443285,0.0002617226909016312
629,cg25745246,4.45504512130648e-05
630,cg09566995,0.0003524661856671279
631,cg26880445,5.297234214129137e-06
632,cg00836482,6.277719398322995e-05
633,cg09062550,0.000764018524233002
634,cg17611686,0.00018260145196734979
635,cg06340704,4.444631754902637e-05
636,cg22793129,4.280165245016342e-05
637,cg03388786,0.00011293564286917885
638,cg24170040,1.4125957904344366e-05
639,cg22442557,5.687975148129114e-05
640,cg11252953,0.00012504033973891607
641,cg07720334,3.923226209159944e-05
642,cg18058230,0.00035516760040134077
643,cg20185017,4.265534788615414e-05
644,cg13616930,1.0594468428258273e-05
645,cg19429281,3.829213658306125e-05
646,cg18631301,1.0594468428258273e-05
647,cg25161512,3.525968216315787e-05
648,cg07512361,0.00012455220638821438
649,cg21574271,7.721810590990393e-05
650,cg05382012,2.7457330676569356e-05
651,cg24058604,0.00010054674695479326
652,cg08304084,7.597182553283614e-05
653,cg03605686,3.3549150022817865e-05
654,cg05585149,0.00024320823772488944
655,cg01413582,4.3842536335486756e-05
656,cg15044248,7.460145649532986e-05
657,cg06523224,7.062978952172182e-06
658,cg14636922,4.7935578339565075e-05
659,cg04767756,6.317970499236327e-05
660,cg20030711,0.0008930540267832364
661,cg11637968,0.0005281707718729035
662,cg10201616,4.972310086502036e-05
663,cg09787089,0.0002692323012294988
664,cg26065488,8.475574742606617e-06
665,cg10800833,0.0005614195767756041
666,cg22879834,0.0024096935638010905
667,cg16499677,7.304491437588028e-05
668,cg02246426,0.0002837212748558636
669,cg21105227,0.0001775080700454942
670,cg12690119,3.86698097631427e-05
671,cg05400732,0.00019264457006844854
672,cg24190603,0.0001316516567977152
673,cg22350070,0.0005738738008348798
674,cg27377213,4.4250885847426586e-05
675,cg11558551,0.00011710486706398522
676,cg24174557,0.00016915389322039724
677,cg02716776,0.00037977349202975296
678,cg26090107,1.4451941548290768e-05
679,cg27009392,0.00032985738463568536
680,cg14693090,0.00025236828383375125
681,cg11895696,0.00015601751889988283
682,cg11821702,4.466264038922817e-05
683,cg05412696,0.0003844679265876959
684,cg00431187,0.00017487660512039606
685,cg05826175,2.6839320018254296e-05
686,cg23673974,9.460864399728729e-05
687,cg10111816,3.370136939678708e-05
688,cg22943986,0.00033814042970584525
689,cg12123728,1.3366687666985848e-05
690,cg25282976,4.277542442890826e-05
691,cg03763508,0.00021578521737070224
692,cg02695677,6.749700884158516e-05
693,cg15480897,7.360439027273284e-05
694,cg04396721,5.068950568523004e-05
695,cg14831085,0.00017936477840571865
696,cg18908499,3.0686121054705225e-05
697,cg09866569,6.209115246704222e-05
698,cg14151158,8.096989870291477e-05
699,cg23216292,4.428006236265218e-05
700,cg06747919,4.1603066828316896e-05
701,cg20169521,5.297234214129137e-06
702,cg02918054,0.00011227410203694456
703,cg26412374,8.450349817777434e-06
704,cg22413603,3.449707614534623e-05
705,cg03454705,7.27652182059457e-05
706,cg10863207,0.0005026222562357407
707,cg01021552,1.6951149485213237e-05
708,cg20509513,5.720197992149602e-05
709,cg20970886,0.0004174376104161919
710,cg01778994,0.0001288738642993625
711,cg25114913,4.366071401892951e-05
712,cg25447873,0.00019012094341496632
713,cg24725522,0.00010333229446117713
714,cg22014661,6.205736304245166e-05
715,cg05427639,6.868747030987446e-05
716,cg12332316,1.6749350086579746e-05
717,cg19744936,2.1188936856516547e-05
718,cg16364495,4.381699916578786e-05
719,cg18367631,0.0003224162313123879
720,cg26540004,2.70158944920586e-05
721,cg14382976,8.071463623971869e-05
722,cg03452625,0.0003746764416158675
723,cg24888257,1.2360213166301317e-05
724,cg10036013,5.8354942811552954e-05
725,cg25363807,0.00011251677903511125
726,cg06786219,2.4140253061531348e-05
727,cg26328687,7.128259832509231e-05
728,cg12173661,6.31395097144323e-05
729,cg20765408,0.00013019093777772117
730,cg02535060,3.566745018082647e-05
731,cg18900591,3.966134334681302e-05
732,cg25570495,5.104139325540863e-05
733,cg12904880,6.229004129742621e-05
734,cg15770585,2.132595220651917e-05
735,cg17532753,0.00010036891029551008
736,cg03115444,3.867379264601045e-05
737,cg02486855,0.0002627038452312622
738,cg15613420,6.691441269097547e-05
739,cg25292098,5.4059122493994025e-05
740,cg22727783,5.637668794932667e-05
741,cg08410996,0.0001515582517460853
742,cg01723031,7.263530380840439e-05
743,cg17293936,0.00018099470800241147
744,cg14204784,0.00014118896984093284
745,cg22798849,1.0594468428258273e-05
746,cg01381846,4.257420477131899e-05
